time	V(ck)	V(d)	V(q)
2.518153625000010e-007	1.100000e+000	0.000000e+000	1.100000e+000
2.527919250000010e-007	1.100000e+000	0.000000e+000	1.100000e+000
2.542567687500010e-007	1.100000e+000	0.000000e+000	1.100000e+000
2.545217187500000e-007	1.100000e+000	0.000000e+000	1.100004e+000
2.545517187500000e-007	1.100000e+000	0.000000e+000	1.099999e+000
2.550000000000000e-007	1.100000e+000	0.000000e+000	1.100000e+000
2.550100000000000e-007	1.100000e+000	0.000000e+000	1.100000e+000
2.550110000000000e-007	9.900000e-001	0.000000e+000	1.099191e+000
2.550130000000000e-007	7.700000e-001	0.000000e+000	1.098199e+000
2.550160000000000e-007	4.400000e-001	0.000000e+000	1.098160e+000
2.550200000000000e-007	2.756240e-012	0.000000e+000	1.099406e+000
2.550204000000000e-007	0.000000e+000	0.000000e+000	1.099957e+000
2.550212000000000e-007	0.000000e+000	0.000000e+000	1.100813e+000
2.550228000000000e-007	0.000000e+000	0.000000e+000	1.101452e+000
2.550260000000000e-007	0.000000e+000	0.000000e+000	1.101239e+000
2.550324000000000e-007	0.000000e+000	0.000000e+000	1.100540e+000
2.550452000000000e-007	0.000000e+000	0.000000e+000	1.100146e+000
2.550634110581565e-007	0.000000e+000	0.000000e+000	1.100046e+000
2.550998331744695e-007	0.000000e+000	0.000000e+000	1.099988e+000
2.551654543978794e-007	0.000000e+000	0.000000e+000	1.100010e+000
2.552571330756540e-007	0.000000e+000	0.000000e+000	1.100001e+000
2.553698025381150e-007	0.000000e+000	0.000000e+000	1.099996e+000
2.555951414630371e-007	0.000000e+000	0.000000e+000	1.100001e+000
2.560213321790953e-007	0.000000e+000	0.000000e+000	1.100000e+000
2.565096134290953e-007	0.000000e+000	0.000000e+000	1.100000e+000
2.569978946790953e-007	0.000000e+000	0.000000e+000	1.100000e+000
2.574861759290953e-007	0.000000e+000	0.000000e+000	1.100000e+000
2.579744571790953e-007	0.000000e+000	0.000000e+000	1.100000e+000
2.584627384290953e-007	0.000000e+000	0.000000e+000	1.100000e+000
2.589510196790953e-007	0.000000e+000	0.000000e+000	1.100000e+000
2.594393009290954e-007	0.000000e+000	0.000000e+000	1.099997e+000
2.595117187500000e-007	0.000000e+000	0.000000e+000	1.099998e+000
2.596565543918093e-007	0.000000e+000	0.000000e+000	1.099999e+000
2.597103287163815e-007	0.000000e+000	0.000000e+000	1.099999e+000
2.598178773655259e-007	0.000000e+000	0.000000e+000	1.099997e+000
2.598278773655259e-007	0.000000e+000	0.000000e+000	1.099998e+000
2.598478773655259e-007	0.000000e+000	0.000000e+000	1.100001e+000
2.598878773655260e-007	0.000000e+000	0.000000e+000	1.100000e+000
2.599199999999999e-007	0.000000e+000	0.000000e+000	1.099999e+000
2.599672641931565e-007	0.000000e+000	0.000000e+000	1.099999e+000
2.599772641931565e-007	0.000000e+000	0.000000e+000	1.100001e+000
2.599800000000000e-007	0.000000e+000	0.000000e+000	1.100001e+000
2.599854716136869e-007	0.000000e+000	0.000000e+000	1.100000e+000
2.599928296821217e-007	0.000000e+000	0.000000e+000	1.100000e+000
2.600000000000000e-007	0.000000e+000	0.000000e+000	1.100000e+000
2.600007170317878e-007	7.887350e-002	0.000000e+000	1.100722e+000
2.600021510953635e-007	2.366205e-001	0.000000e+000	1.101650e+000
2.600050192225148e-007	5.521145e-001	0.000000e+000	1.102967e+000
2.600100000000000e-007	1.100000e+000	0.000000e+000	1.106009e+000
2.600104980777485e-007	1.100000e+000	0.000000e+000	1.106132e+000
2.600114942332456e-007	1.100000e+000	0.000000e+000	1.105985e+000
2.600134865442397e-007	1.100000e+000	0.000000e+000	1.104960e+000
2.600174711662278e-007	1.100000e+000	0.000000e+000	1.102843e+000
2.600254404102041e-007	1.100000e+000	0.000000e+000	1.100505e+000
2.600413788981568e-007	1.100000e+000	0.000000e+000	1.104403e+000
2.600732558740621e-007	1.100000e+000	0.000000e+000	9.203429e-001
2.601250537199884e-007	1.100000e+000	0.000000e+000	3.308493e-001
2.601849585696297e-007	1.100000e+000	0.000000e+000	7.025953e-003
2.602485456843863e-007	1.100000e+000	0.000000e+000	1.500661e-003
2.603388943389162e-007	1.100000e+000	0.000000e+000	1.985626e-003
2.604325636887218e-007	1.100000e+000	0.000000e+000	6.994292e-004
2.605892878714343e-007	1.100000e+000	0.000000e+000	1.389182e-003
2.607963332280242e-007	1.100000e+000	0.000000e+000	8.085379e-004
2.611134141361897e-007	1.100000e+000	0.000000e+000	1.105211e-003
2.616016953861897e-007	1.100000e+000	0.000000e+000	9.065140e-004
2.620899766361897e-007	1.100000e+000	0.000000e+000	8.755717e-004
2.625782578861897e-007	1.100000e+000	0.000000e+000	8.376241e-004
2.630665391361897e-007	1.100000e+000	0.000000e+000	8.091368e-004
2.635548203861897e-007	1.100000e+000	0.000000e+000	7.738909e-004
2.640431016361897e-007	1.100000e+000	0.000000e+000	7.486017e-004
2.645313828861897e-007	1.100000e+000	0.000000e+000	8.618019e-003
2.645413828861897e-007	1.100000e+000	0.000000e+000	5.148617e-003
2.645613828861898e-007	1.100000e+000	0.000000e+000	-1.081097e-003
2.646013828861898e-007	1.100000e+000	0.000000e+000	5.541390e-004
2.646813828861899e-007	1.100000e+000	0.000000e+000	-1.451241e-004
2.648413828861901e-007	1.100000e+000	0.000000e+000	-2.102425e-003
2.648513828861901e-007	1.100000e+000	0.000000e+000	-1.248393e-003
2.648713828861901e-007	1.100000e+000	0.000000e+000	4.090761e-004
2.649113828861902e-007	1.100000e+000	0.000000e+000	2.593388e-004
2.649299999999999e-007	1.100000e+000	0.000000e+000	2.768763e-004
2.649672342276195e-007	1.100000e+000	0.000000e+000	3.770146e-004
2.649772342276195e-007	1.100000e+000	0.000000e+000	1.978843e-004
2.649900000000000e-007	1.100000e+000	0.000000e+000	2.913773e-006
2.650000000000000e-007	1.100000e+000	0.000000e+000	4.386925e-005
2.650100000000000e-007	1.100000e+000	0.000000e+000	2.379157e-004
2.650110000000000e-007	9.900000e-001	0.000000e+000	-3.212001e-004
2.650130000000000e-007	7.700000e-001	0.000000e+000	-1.022956e-003
2.650160000000000e-007	4.400000e-001	0.000000e+000	-1.006764e-003
2.650200000000000e-007	2.756240e-012	0.000000e+000	1.663072e-004
2.650204000000000e-007	0.000000e+000	0.000000e+000	6.069317e-004
2.650212000000000e-007	0.000000e+000	0.000000e+000	1.306047e-003
2.650228000000000e-007	0.000000e+000	0.000000e+000	2.058068e-003
2.650260000000000e-007	0.000000e+000	0.000000e+000	2.224972e-003
2.650324000000000e-007	0.000000e+000	0.000000e+000	1.047562e-003
2.650452000000000e-007	0.000000e+000	0.000000e+000	-6.935090e-004
2.650708000000000e-007	0.000000e+000	0.000000e+000	-5.433900e-004
2.651017779156048e-007	0.000000e+000	0.000000e+000	2.367822e-004
2.651549445149357e-007	0.000000e+000	0.000000e+000	1.426851e-004
2.652176073896444e-007	0.000000e+000	0.000000e+000	-2.158910e-005
2.653429331390616e-007	0.000000e+000	0.000000e+000	8.963164e-006
2.655935846378961e-007	0.000000e+000	0.000000e+000	-1.682928e-006
2.660818658878962e-007	0.000000e+000	0.000000e+000	3.222576e-007
2.665701471378962e-007	0.000000e+000	0.000000e+000	2.700835e-008
2.675467096378962e-007	0.000000e+000	0.000000e+000	-2.360139e-010
2.690115533878962e-007	0.000000e+000	0.000000e+000	1.262565e-007
2.694998346378962e-007	0.000000e+000	0.000000e+000	5.390488e-006
2.695117187500000e-007	0.000000e+000	0.000000e+000	6.063031e-006
2.695354869742075e-007	0.000000e+000	0.000000e+000	4.496393e-006
2.695830234226226e-007	0.000000e+000	0.000000e+000	-3.697945e-007
2.696780963194528e-007	0.000000e+000	0.000000e+000	1.596448e-007
2.698098542063397e-007	0.000000e+000	0.000000e+000	-5.740602e-007
2.698398542063398e-007	0.000000e+000	0.000000e+000	6.218315e-007
2.699199999999999e-007	0.000000e+000	0.000000e+000	-1.281850e-006
2.699900000000000e-007	0.000000e+000	0.000000e+000	-3.240743e-008
2.700000000000000e-007	0.000000e+000	0.000000e+000	-1.534381e-006
2.700010000000000e-007	1.100000e-001	0.000000e+000	9.990239e-004
2.700030000000000e-007	3.300000e-001	0.000000e+000	2.275361e-003
2.700060000000000e-007	6.600000e-001	0.000000e+000	2.836555e-003
2.700100000000000e-007	1.100000e+000	0.000000e+000	2.454125e-003
2.700104000000000e-007	1.100000e+000	0.000000e+000	2.036927e-003
2.700112000000000e-007	1.100000e+000	0.000000e+000	1.234626e-003
2.700128000000000e-007	1.100000e+000	0.000000e+000	-7.944215e-006
2.700160000000000e-007	1.100000e+000	0.000000e+000	-1.195321e-003
2.700224000000001e-007	1.100000e+000	0.000000e+000	-1.664215e-003
2.700352000000001e-007	1.100000e+000	0.000000e+000	-1.336490e-003
2.700608000000001e-007	1.100000e+000	0.000000e+000	-3.638769e-004
2.701120000000001e-007	1.100000e+000	0.000000e+000	2.864633e-004
2.701966170097963e-007	1.100000e+000	0.000000e+000	4.956171e-005
2.703166377171850e-007	1.100000e+000	0.000000e+000	-1.079852e-005
2.704513549964145e-007	1.100000e+000	0.000000e+000	2.137501e-005
2.707207895548735e-007	1.100000e+000	0.000000e+000	-6.646454e-006
2.712090708048735e-007	1.100000e+000	0.000000e+000	8.057614e-007
2.716973520548735e-007	1.100000e+000	0.000000e+000	2.124580e-007
2.726739145548735e-007	1.100000e+000	0.000000e+000	1.447042e-007
2.736504770548736e-007	1.100000e+000	0.000000e+000	9.804353e-008
2.741387583048736e-007	1.100000e+000	0.000000e+000	-8.399293e-007
2.745217187500000e-007	1.100000e+000	0.000000e+000	7.752830e-005
2.745317187500000e-007	1.100000e+000	0.000000e+000	5.785539e-005
2.745517187500001e-007	1.100000e+000	0.000000e+000	9.685979e-006
2.745917187500001e-007	1.100000e+000	0.000000e+000	3.690884e-007
2.746717187500002e-007	1.100000e+000	0.000000e+000	-1.453602e-007
2.748317187500004e-007	1.100000e+000	0.000000e+000	-2.156648e-006
2.748617187500004e-007	1.100000e+000	0.000000e+000	3.248971e-007
2.749299999999999e-007	1.100000e+000	0.000000e+000	1.328744e-007
2.749534375000010e-007	1.100000e+000	0.000000e+000	-3.972327e-007
2.749824999999913e-007	1.100000e+000	0.000000e+000	-3.267392e-007
2.750000000000000e-007	1.100000e+000	0.000000e+000	3.812202e-007
2.750100000000000e-007	1.100000e+000	0.000000e+000	3.092342e-006
2.750110000000000e-007	9.900000e-001	0.000000e+000	-4.535776e-004
2.750130000000000e-007	7.700000e-001	0.000000e+000	-1.038368e-003
2.750160000000000e-007	4.400000e-001	0.000000e+000	-9.871741e-004
2.750200000000000e-007	2.756240e-012	0.000000e+000	1.714717e-004
2.750204000000000e-007	0.000000e+000	0.000000e+000	6.123237e-004
2.750212000000000e-007	0.000000e+000	0.000000e+000	1.313170e-003
2.750228000000000e-007	0.000000e+000	0.000000e+000	2.083078e-003
2.750260000000000e-007	0.000000e+000	0.000000e+000	2.391032e-003
2.750324000000000e-007	0.000000e+000	0.000000e+000	1.833700e-003
2.750452000000000e-007	0.000000e+000	0.000000e+000	6.445888e-004
2.750708000000000e-007	0.000000e+000	0.000000e+000	-3.890850e-004
2.751165738188137e-007	0.000000e+000	0.000000e+000	-2.717052e-004
2.751645260363730e-007	0.000000e+000	0.000000e+000	2.834729e-005
2.752576300576851e-007	0.000000e+000	0.000000e+000	-2.764849e-006
2.754438381003094e-007	0.000000e+000	0.000000e+000	3.089226e-007
2.758162541855579e-007	0.000000e+000	0.000000e+000	9.087254e-009
2.763045354355579e-007	0.000000e+000	0.000000e+000	6.559276e-008
2.767928166855580e-007	0.000000e+000	0.000000e+000	-1.979060e-008
2.772810979355580e-007	0.000000e+000	0.000000e+000	6.123446e-008
2.777693791855580e-007	0.000000e+000	0.000000e+000	-6.421033e-009
2.782576604355580e-007	0.000000e+000	0.000000e+000	6.138362e-008
2.787459416855580e-007	0.000000e+000	0.000000e+000	7.752533e-009
2.792342229355580e-007	0.000000e+000	0.000000e+000	5.974653e-007
2.795117187500000e-007	0.000000e+000	0.000000e+000	-3.833353e-005
2.795217187500000e-007	0.000000e+000	0.000000e+000	-2.113369e-005
2.795417187500000e-007	0.000000e+000	0.000000e+000	9.308183e-006
2.795817187500001e-007	0.000000e+000	0.000000e+000	-2.149409e-006
2.796617187500002e-007	0.000000e+000	0.000000e+000	1.137752e-006
2.798217187500004e-007	0.000000e+000	0.000000e+000	1.276156e-005
2.798517187500004e-007	0.000000e+000	0.000000e+000	-2.440566e-006
2.799900000000000e-007	0.000000e+000	0.000000e+000	7.093149e-007
2.800000000000000e-007	0.000000e+000	0.000000e+000	1.844996e-006
2.800010000000000e-007	1.100000e-001	0.000000e+000	1.001221e-003
2.800030000000000e-007	3.300000e-001	0.000000e+000	2.276168e-003
2.800060000000000e-007	6.600000e-001	0.000000e+000	2.836697e-003
2.800100000000000e-007	1.100000e+000	0.000000e+000	2.454493e-003
2.800104000000001e-007	1.100000e+000	0.000000e+000	2.037477e-003
2.800112000000000e-007	1.100000e+000	0.000000e+000	1.235383e-003
2.800128000000000e-007	1.100000e+000	0.000000e+000	-7.297916e-006
2.800160000000000e-007	1.100000e+000	0.000000e+000	-1.195339e-003
2.800224000000001e-007	1.100000e+000	0.000000e+000	-1.665165e-003
2.800352000000001e-007	1.100000e+000	0.000000e+000	-1.337482e-003
2.800608000000001e-007	1.100000e+000	0.000000e+000	-3.632169e-004
2.801120000000002e-007	1.100000e+000	0.000000e+000	2.866930e-004
2.801963761750180e-007	1.100000e+000	0.000000e+000	5.013311e-005
2.803176886970979e-007	1.100000e+000	0.000000e+000	-9.959455e-006
2.804518908726538e-007	1.100000e+000	0.000000e+000	2.138550e-005
2.807202952237655e-007	1.100000e+000	0.000000e+000	-6.677439e-006
2.812085764737655e-007	1.100000e+000	0.000000e+000	8.055576e-007
2.826734202237655e-007	1.100000e+000	0.000000e+000	1.477783e-007
2.836499827237655e-007	1.100000e+000	0.000000e+000	1.009248e-007
2.841382639737655e-007	1.100000e+000	0.000000e+000	-8.286630e-007
2.845217187500000e-007	1.100000e+000	0.000000e+000	7.766652e-005
2.845317187500000e-007	1.100000e+000	0.000000e+000	5.787895e-005
2.845517187500001e-007	1.100000e+000	0.000000e+000	9.567771e-006
2.845917187500001e-007	1.100000e+000	0.000000e+000	3.978266e-007
2.846717187500002e-007	1.100000e+000	0.000000e+000	-1.602543e-007
2.848317187500004e-007	1.100000e+000	0.000000e+000	-2.342372e-006
2.848617187500004e-007	1.100000e+000	0.000000e+000	3.626357e-007
2.849299999999999e-007	1.100000e+000	0.000000e+000	1.282189e-007
2.849534375000011e-007	1.100000e+000	0.000000e+000	-3.572039e-007
2.849824999999913e-007	1.100000e+000	0.000000e+000	-3.122373e-007
2.850000000000000e-007	1.100000e+000	0.000000e+000	3.690521e-007
2.850100000000000e-007	1.100000e+000	0.000000e+000	3.055269e-006
2.850110000000000e-007	9.900000e-001	0.000000e+000	-4.534840e-004
2.850130000000000e-007	7.700000e-001	0.000000e+000	-1.037806e-003
2.850160000000000e-007	4.400000e-001	0.000000e+000	-9.862877e-004
2.850200000000000e-007	2.756240e-012	0.000000e+000	1.713122e-004
2.850204000000000e-007	0.000000e+000	0.000000e+000	6.120101e-004
2.850212000000000e-007	0.000000e+000	0.000000e+000	1.312728e-003
2.850228000000000e-007	0.000000e+000	0.000000e+000	2.082986e-003
2.850260000000000e-007	0.000000e+000	0.000000e+000	2.392268e-003
2.850324000000000e-007	0.000000e+000	0.000000e+000	1.835919e-003
2.850452000000000e-007	0.000000e+000	0.000000e+000	6.452361e-004
2.850708000000000e-007	0.000000e+000	0.000000e+000	-3.877764e-004
2.851169149088831e-007	0.000000e+000	0.000000e+000	-2.673196e-004
2.851646759243943e-007	0.000000e+000	0.000000e+000	2.974375e-005
2.852584519969259e-007	0.000000e+000	0.000000e+000	-2.876666e-006
2.854460041419890e-007	0.000000e+000	0.000000e+000	2.607194e-007
2.858211084321152e-007	0.000000e+000	0.000000e+000	-2.104396e-008
2.863093896821152e-007	0.000000e+000	0.000000e+000	5.544643e-008
2.867976709321153e-007	0.000000e+000	0.000000e+000	-2.484012e-008
2.872859521821153e-007	0.000000e+000	0.000000e+000	5.793481e-008
2.877742334321153e-007	0.000000e+000	0.000000e+000	-7.479684e-009
2.882625146821153e-007	0.000000e+000	0.000000e+000	5.984111e-008
2.887507959321153e-007	0.000000e+000	0.000000e+000	7.570634e-009
2.892390771821153e-007	0.000000e+000	0.000000e+000	6.174894e-007
2.895117187500000e-007	0.000000e+000	0.000000e+000	-3.815231e-005
2.895217187500000e-007	0.000000e+000	0.000000e+000	-2.106007e-005
2.895417187500001e-007	0.000000e+000	0.000000e+000	9.254032e-006
2.895817187500001e-007	0.000000e+000	0.000000e+000	-2.129584e-006
2.896617187500002e-007	0.000000e+000	0.000000e+000	1.124099e-006
2.898217187500004e-007	0.000000e+000	0.000000e+000	1.260834e-005
2.898517187500004e-007	0.000000e+000	0.000000e+000	-2.411957e-006
2.899900000000000e-007	0.000000e+000	0.000000e+000	6.983495e-007
2.900000000000000e-007	0.000000e+000	0.000000e+000	1.853129e-006
2.900010000000000e-007	1.100000e-001	0.000000e+000	1.001252e-003
2.900030000000000e-007	3.300000e-001	0.000000e+000	2.276134e-003
2.900060000000000e-007	6.600000e-001	0.000000e+000	2.836495e-003
2.900100000000000e-007	1.100000e+000	0.000000e+000	2.454202e-003
2.900104000000001e-007	1.100000e+000	0.000000e+000	2.037277e-003
2.900112000000001e-007	1.100000e+000	0.000000e+000	1.235284e-003
2.900128000000000e-007	1.100000e+000	0.000000e+000	-7.386217e-006
2.900160000000001e-007	1.100000e+000	0.000000e+000	-1.195591e-003
2.900224000000001e-007	1.100000e+000	0.000000e+000	-1.665836e-003
2.900352000000001e-007	1.100000e+000	0.000000e+000	-1.338094e-003
2.900608000000001e-007	1.100000e+000	0.000000e+000	-3.626698e-004
2.901120000000002e-007	1.100000e+000	0.000000e+000	2.869054e-004
2.901962683174547e-007	1.100000e+000	0.000000e+000	5.037118e-005
2.903182685694437e-007	1.100000e+000	0.000000e+000	-9.524751e-006
2.904522213892755e-007	1.100000e+000	0.000000e+000	2.137815e-005
2.907201270289391e-007	1.100000e+000	0.000000e+000	-6.688939e-006
2.912084082789391e-007	1.100000e+000	0.000000e+000	8.050083e-007
2.936498145289392e-007	1.100000e+000	0.000000e+000	1.023436e-007
2.941380957789392e-007	1.100000e+000	0.000000e+000	-8.239087e-007
2.945217187500000e-007	1.100000e+000	0.000000e+000	7.770714e-005
2.945317187500001e-007	1.100000e+000	0.000000e+000	5.786782e-005
2.945517187500001e-007	1.100000e+000	0.000000e+000	9.502535e-006
2.945917187500001e-007	1.100000e+000	0.000000e+000	4.142271e-007
2.946717187500002e-007	1.100000e+000	0.000000e+000	-1.684488e-007
2.948317187500004e-007	1.100000e+000	0.000000e+000	-2.443222e-006
2.948617187500004e-007	1.100000e+000	0.000000e+000	3.828509e-007
2.949300000000000e-007	1.100000e+000	0.000000e+000	1.257685e-007
2.949534375000011e-007	1.100000e+000	0.000000e+000	-3.360573e-007
2.949824999999914e-007	1.100000e+000	0.000000e+000	-3.046264e-007
2.950000000000000e-007	1.100000e+000	0.000000e+000	3.626694e-007
2.950100000000001e-007	1.100000e+000	0.000000e+000	3.035869e-006
2.950110000000000e-007	9.900000e-001	0.000000e+000	-4.534143e-004
2.950130000000000e-007	7.700000e-001	0.000000e+000	-1.037434e-003
2.950160000000001e-007	4.400000e-001	0.000000e+000	-9.857584e-004
2.950200000000000e-007	2.756240e-012	0.000000e+000	1.710424e-004
2.950204000000000e-007	0.000000e+000	0.000000e+000	6.116815e-004
2.950212000000000e-007	0.000000e+000	0.000000e+000	1.312369e-003
2.950228000000000e-007	0.000000e+000	0.000000e+000	2.082863e-003
2.950260000000000e-007	0.000000e+000	0.000000e+000	2.392904e-003
2.950324000000000e-007	0.000000e+000	0.000000e+000	1.837138e-003
2.950452000000000e-007	0.000000e+000	0.000000e+000	6.454821e-004
2.950708000000001e-007	0.000000e+000	0.000000e+000	-3.873527e-004
2.951171276840985e-007	0.000000e+000	0.000000e+000	-2.646353e-004
2.951647728646709e-007	0.000000e+000	0.000000e+000	3.076804e-005
2.952589610115621e-007	0.000000e+000	0.000000e+000	-2.927962e-006
2.954473373053446e-007	0.000000e+000	0.000000e+000	2.671246e-007
2.958240898929096e-007	0.000000e+000	0.000000e+000	-3.381840e-008
2.963123711429096e-007	0.000000e+000	0.000000e+000	5.153561e-008
2.968006523929096e-007	0.000000e+000	0.000000e+000	-2.832167e-008
2.972889336429096e-007	0.000000e+000	0.000000e+000	5.607581e-008
2.977772148929096e-007	0.000000e+000	0.000000e+000	-9.196810e-009
2.982654961429097e-007	0.000000e+000	0.000000e+000	5.878610e-008
2.987537773929097e-007	0.000000e+000	0.000000e+000	6.541086e-009
2.992420586429097e-007	0.000000e+000	0.000000e+000	6.258948e-007
2.995117187500000e-007	0.000000e+000	0.000000e+000	-3.798275e-005
2.995217187500000e-007	0.000000e+000	0.000000e+000	-2.096536e-005
2.995417187500000e-007	0.000000e+000	0.000000e+000	9.237395e-006
2.995817187500001e-007	0.000000e+000	0.000000e+000	-2.119880e-006
2.996617187500001e-007	0.000000e+000	0.000000e+000	1.117473e-006
2.998217187500003e-007	0.000000e+000	0.000000e+000	1.253475e-005
2.998517187500004e-007	0.000000e+000	0.000000e+000	-2.398304e-006
2.999900000000000e-007	0.000000e+000	0.000000e+000	6.917692e-007
3.000000000000000e-007	0.000000e+000	0.000000e+000	1.865171e-006
3.000010000000000e-007	1.100000e-001	1.100000e-001	1.917719e-003
3.000030000000000e-007	3.300000e-001	3.300000e-001	4.719336e-003
3.000060000000000e-007	6.600000e-001	6.600000e-001	6.526586e-003
3.000100000000000e-007	1.100000e+000	1.100000e+000	6.139103e-003
3.000104000000000e-007	1.100000e+000	1.100000e+000	5.105061e-003
3.000112000000000e-007	1.100000e+000	1.100000e+000	3.354964e-003
3.000128000000000e-007	1.100000e+000	1.100000e+000	1.167108e-003
3.000160000000000e-007	1.100000e+000	1.100000e+000	-7.090709e-004
3.000219165797255e-007	1.100000e+000	1.100000e+000	-2.054116e-003
3.000295039681846e-007	1.100000e+000	1.100000e+000	-2.954749e-003
3.000446787451029e-007	1.100000e+000	1.100000e+000	-5.760693e-003
3.000750282989395e-007	1.100000e+000	1.100000e+000	1.357986e-001
3.001123553907831e-007	1.100000e+000	1.100000e+000	5.301189e-001
3.001739426457802e-007	1.100000e+000	1.100000e+000	9.858724e-001
3.002438849818790e-007	1.100000e+000	1.100000e+000	1.100342e+000
3.003692148136009e-007	1.100000e+000	1.100000e+000	1.099903e+000
3.004898178325616e-007	1.100000e+000	1.100000e+000	1.100133e+000
3.007310238704831e-007	1.100000e+000	1.100000e+000	1.099719e+000
3.012134359463259e-007	1.100000e+000	1.100000e+000	1.099848e+000
3.017017171963259e-007	1.100000e+000	1.100000e+000	1.099833e+000
3.021899984463259e-007	1.100000e+000	1.100000e+000	1.099834e+000
3.026782796963260e-007	1.100000e+000	1.100000e+000	1.099834e+000
3.031665609463260e-007	1.100000e+000	1.100000e+000	1.099837e+000
3.036548421963260e-007	1.100000e+000	1.100000e+000	1.099838e+000
3.041431234463260e-007	1.100000e+000	1.100000e+000	1.099805e+000
3.045217187500000e-007	1.100000e+000	1.100000e+000	1.104027e+000
3.045317187500000e-007	1.100000e+000	1.100000e+000	1.102347e+000
3.045517187500000e-007	1.100000e+000	1.100000e+000	1.099307e+000
3.045917187500001e-007	1.100000e+000	1.100000e+000	1.100205e+000
3.046717187500002e-007	1.100000e+000	1.100000e+000	1.099898e+000
3.048317187500003e-007	1.100000e+000	1.100000e+000	1.099069e+000
3.048417187500004e-007	1.100000e+000	1.100000e+000	1.099414e+000
3.048617187500004e-007	1.100000e+000	1.100000e+000	1.100123e+000
3.049017187500004e-007	1.100000e+000	1.100000e+000	1.100020e+000
3.049299999999999e-007	1.100000e+000	1.100000e+000	1.099994e+000
3.049534375000010e-007	1.100000e+000	1.100000e+000	1.100062e+000
3.049631249999978e-007	1.100000e+000	1.100000e+000	1.100072e+000
3.049824999999913e-007	1.100000e+000	1.100000e+000	1.100012e+000
3.050000000000000e-007	1.100000e+000	1.100000e+000	1.099989e+000
3.050100000000000e-007	1.100000e+000	1.100000e+000	1.100002e+000
3.050110000000000e-007	9.900000e-001	1.100000e+000	1.099254e+000
3.050130000000000e-007	7.700000e-001	1.100000e+000	1.098370e+000
3.050160000000000e-007	4.400000e-001	1.100000e+000	1.098330e+000
3.050200000000000e-007	2.756240e-012	1.100000e+000	1.099318e+000
3.050204000000000e-007	0.000000e+000	1.100000e+000	1.099851e+000
3.050212000000000e-007	0.000000e+000	1.100000e+000	1.100649e+000
3.050228000000000e-007	0.000000e+000	1.100000e+000	1.101224e+000
3.050260000000000e-007	0.000000e+000	1.100000e+000	1.101000e+000
3.050324000000000e-007	0.000000e+000	1.100000e+000	1.100401e+000
3.050452000000000e-007	0.000000e+000	1.100000e+000	1.100160e+000
3.050708000000000e-007	0.000000e+000	1.100000e+000	1.100076e+000
3.051220000000001e-007	0.000000e+000	1.100000e+000	1.099999e+000
3.052244000000002e-007	0.000000e+000	1.100000e+000	1.100001e+000
3.054292000000004e-007	0.000000e+000	1.100000e+000	1.099999e+000
3.058388000000009e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.063270812500009e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.068153625000009e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.073036437500009e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.077919250000009e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.082802062500009e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.087684875000010e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.092567687500010e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.095117187500000e-007	0.000000e+000	1.100000e+000	1.099990e+000
3.095417187500000e-007	0.000000e+000	1.100000e+000	1.100001e+000
3.095817187500001e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.098317187500004e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.098543303571432e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.098769419642860e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.098995535714288e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.099221651785716e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.099447767857144e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.099673883928572e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.099900000000000e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.100000000000000e-007	0.000000e+000	1.100000e+000	1.100000e+000
3.100010000000000e-007	1.100000e-001	1.100000e+000	1.100761e+000
3.100030000000000e-007	3.300000e-001	1.100000e+000	1.101531e+000
3.100060000000000e-007	6.600000e-001	1.100000e+000	1.101628e+000
3.100100000000000e-007	1.100000e+000	1.100000e+000	1.101329e+000
3.100104000000000e-007	1.100000e+000	1.100000e+000	1.100925e+000
3.100112000000000e-007	1.100000e+000	1.100000e+000	1.100185e+000
3.100128000000000e-007	1.100000e+000	1.100000e+000	1.099321e+000
3.100160000000000e-007	1.100000e+000	1.100000e+000	1.098911e+000
3.100224000000000e-007	1.100000e+000	1.100000e+000	1.099236e+000
3.100352000000001e-007	1.100000e+000	1.100000e+000	1.099769e+000
3.100608000000001e-007	1.100000e+000	1.100000e+000	1.099983e+000
3.101120000000001e-007	1.100000e+000	1.100000e+000	1.100001e+000
3.102144000000003e-007	1.100000e+000	1.100000e+000	1.100000e+000
3.104192000000005e-007	1.100000e+000	1.100000e+000	1.100000e+000
3.142467687500010e-007	1.100000e+000	1.100000e+000	1.100000e+000
